Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,5410,5694.6,Left-Lateral-Ventricle,33.9556,14.2431,6.0000,90.0000,84.0000
2,5,196,240.5,Left-Inf-Lat-Vent,52.7959,12.5975,26.0000,81.0000,55.0000
3,7,16109,16949.5,Left-Cerebellum-White-Matter,86.8370,5.4894,20.0000,104.0000,84.0000
4,8,56495,55972.6,Left-Cerebellum-Cortex,66.9483,10.2695,5.0000,97.0000,92.0000
5,10,7916,7602.4,Left-Thalamus,86.8962,9.5043,38.0000,106.0000,68.0000
6,11,3278,3208.4,Left-Caudate,81.5644,8.0848,50.0000,106.0000,56.0000
7,12,4461,4335.1,Left-Putamen,88.3329,6.3735,40.0000,105.0000,65.0000
8,13,1977,1999.2,Left-Pallidum,101.2939,3.7488,75.0000,112.0000,37.0000
9,14,936,995.1,3rd-Ventricle,41.6442,13.9468,11.0000,89.0000,78.0000
10,15,1328,1488.2,4th-Ventricle,32.2221,11.3515,10.0000,77.0000,67.0000
11,16,25488,25245.5,Brain-Stem,83.4687,8.8988,19.0000,117.0000,98.0000
12,17,4360,4225.2,Left-Hippocampus,68.6239,7.9136,27.0000,99.0000,72.0000
13,18,1573,1595.3,Left-Amygdala,69.9002,6.0457,33.0000,90.0000,57.0000
14,24,1016,1007.5,CSF,48.2234,14.2359,14.0000,104.0000,90.0000
15,26,427,447.7,Left-Accumbens-area,78.9227,3.8973,61.0000,89.0000,28.0000
16,28,4622,4387.3,Left-VentralDC,90.0385,9.6939,32.0000,126.0000,94.0000
17,30,23,40.3,Left-vessel,57.9130,9.3221,39.0000,75.0000,36.0000
18,31,442,420.3,Left-choroid-plexus,53.4548,12.2200,22.0000,79.0000,57.0000
19,43,5642,5847.3,Right-Lateral-Ventricle,32.3559,14.5098,2.0000,86.0000,84.0000
20,44,241,295.2,Right-Inf-Lat-Vent,42.0830,12.8660,8.0000,66.0000,58.0000
21,46,15032,15775.4,Right-Cerebellum-White-Matter,88.2374,5.1418,28.0000,109.0000,81.0000
22,47,58166,57714.9,Right-Cerebellum-Cortex,69.7440,10.0282,17.0000,103.0000,86.0000
23,49,7474,7078.3,Right-Thalamus,86.6610,9.5283,32.0000,108.0000,76.0000
24,50,3155,3128.0,Right-Caudate,80.1924,8.4467,44.0000,102.0000,58.0000
25,51,4525,4399.7,Right-Putamen,87.9638,6.5027,48.0000,106.0000,58.0000
26,52,1964,1983.0,Right-Pallidum,102.3050,3.4339,76.0000,112.0000,36.0000
27,53,4587,4463.1,Right-Hippocampus,69.6867,7.7019,26.0000,97.0000,71.0000
28,54,1720,1729.7,Right-Amygdala,69.2494,6.2444,38.0000,91.0000,53.0000
29,58,497,482.8,Right-Accumbens-area,78.4225,4.8107,59.0000,95.0000,36.0000
30,60,4429,4149.0,Right-VentralDC,89.7169,10.5334,39.0000,116.0000,77.0000
31,62,36,48.2,Right-vessel,60.5556,8.5638,39.0000,73.0000,34.0000
32,63,560,502.0,Right-choroid-plexus,55.8982,12.4342,23.0000,82.0000,59.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,861,820.3,WM-hypointensities,72.5110,10.7617,29.0000,112.0000,83.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,0,0.0,non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,190,183.3,Optic-Chiasm,87.2632,21.5403,32.0000,139.0000,107.0000
41,251,984,940.8,CC_Posterior,99.7652,10.6011,49.0000,116.0000,67.0000
42,252,552,490.6,CC_Mid_Posterior,94.9891,20.0706,31.0000,121.0000,90.0000
43,253,486,443.1,CC_Central,103.2490,16.0254,42.0000,124.0000,82.0000
44,254,537,471.3,CC_Mid_Anterior,104.2663,19.0595,40.0000,125.0000,85.0000
45,255,931,857.7,CC_Anterior,106.3008,16.8721,30.0000,129.0000,99.0000
