Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,6461,6630.0,Left-Lateral-Ventricle,31.2828,13.5351,5.0000,90.0000,85.0000
2,5,171,218.3,Left-Inf-Lat-Vent,49.0000,13.4715,16.0000,78.0000,62.0000
3,7,15357,15914.8,Left-Cerebellum-White-Matter,86.3534,5.9612,26.0000,104.0000,78.0000
4,8,57179,57141.2,Left-Cerebellum-Cortex,65.6970,10.7735,5.0000,97.0000,92.0000
5,10,8235,7850.4,Left-Thalamus,86.0987,9.0062,31.0000,107.0000,76.0000
6,11,3509,3455.7,Left-Caudate,82.3822,7.8065,49.0000,106.0000,57.0000
7,12,5357,5259.5,Left-Putamen,89.2255,5.4854,52.0000,108.0000,56.0000
8,13,2058,2038.3,Left-Pallidum,98.9500,3.4618,67.0000,112.0000,45.0000
9,14,575,644.8,3rd-Ventricle,46.3078,12.5321,12.0000,83.0000,71.0000
10,15,1190,1307.9,4th-Ventricle,34.7555,12.0819,5.0000,83.0000,78.0000
11,16,20897,20748.9,Brain-Stem,83.5599,9.0677,14.0000,120.0000,106.0000
12,17,4635,4516.9,Left-Hippocampus,71.4032,7.6767,40.0000,102.0000,62.0000
13,18,1725,1725.5,Left-Amygdala,74.6464,6.4274,49.0000,93.0000,44.0000
14,24,1039,1030.0,CSF,49.5063,13.8863,3.0000,97.0000,94.0000
15,26,587,601.6,Left-Accumbens-area,78.5315,4.4622,54.0000,91.0000,37.0000
16,28,4433,4209.4,Left-VentralDC,90.0176,10.3203,26.0000,128.0000,102.0000
17,30,26,40.3,Left-vessel,55.6154,8.8276,41.0000,69.0000,28.0000
18,31,492,440.1,Left-choroid-plexus,52.1341,13.1454,23.0000,80.0000,57.0000
19,43,8369,8502.0,Right-Lateral-Ventricle,30.0930,13.4328,5.0000,103.0000,98.0000
20,44,156,197.5,Right-Inf-Lat-Vent,47.5769,14.0937,14.0000,85.0000,71.0000
21,46,14555,15060.9,Right-Cerebellum-White-Matter,85.1847,5.7985,34.0000,107.0000,73.0000
22,47,59293,59432.8,Right-Cerebellum-Cortex,65.9113,10.2962,11.0000,101.0000,90.0000
23,49,7984,7632.9,Right-Thalamus,85.0827,8.9186,36.0000,109.0000,73.0000
24,50,3409,3422.6,Right-Caudate,80.6715,8.2387,46.0000,100.0000,54.0000
25,51,5532,5446.6,Right-Putamen,89.2480,5.9640,50.0000,107.0000,57.0000
26,52,2056,1984.5,Right-Pallidum,98.3521,3.4991,74.0000,109.0000,35.0000
27,53,4788,4602.1,Right-Hippocampus,71.0084,7.4426,31.0000,96.0000,65.0000
28,54,1906,1917.2,Right-Amygdala,73.1191,6.1949,42.0000,91.0000,49.0000
29,58,565,557.2,Right-Accumbens-area,77.9416,4.3009,68.0000,97.0000,29.0000
30,60,4784,4542.4,Right-VentralDC,88.8453,10.7617,22.0000,124.0000,102.0000
31,62,5,10.5,Right-vessel,60.8000,6.7231,53.0000,69.0000,16.0000
32,63,693,624.8,Right-choroid-plexus,50.7403,12.7397,19.0000,84.0000,65.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,618,578.2,WM-hypointensities,73.9903,11.0599,48.0000,103.0000,55.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,0,0.0,non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,168,163.9,Optic-Chiasm,83.7976,18.7033,46.0000,116.0000,70.0000
41,251,1078,1029.3,CC_Posterior,99.2551,12.0970,29.0000,117.0000,88.0000
42,252,579,483.4,CC_Mid_Posterior,92.8411,21.9643,36.0000,119.0000,83.0000
43,253,483,433.4,CC_Central,100.4410,16.6748,42.0000,121.0000,79.0000
44,254,460,415.6,CC_Mid_Anterior,102.4500,18.3251,33.0000,124.0000,91.0000
45,255,969,877.6,CC_Anterior,102.7399,17.4561,17.0000,124.0000,107.0000
