Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,3130,3433.7,Left-Lateral-Ventricle,35.5527,14.5586,0.0000,82.0000,82.0000
2,5,165,183.5,Left-Inf-Lat-Vent,42.6727,15.2256,6.0000,80.0000,74.0000
3,7,15002,15678.5,Left-Cerebellum-White-Matter,84.9359,6.2875,33.0000,118.0000,85.0000
4,8,53531,53340.4,Left-Cerebellum-Cortex,62.7439,10.3209,5.0000,106.0000,101.0000
5,10,7350,7049.9,Left-Thalamus,86.5985,9.3320,44.0000,107.0000,63.0000
6,11,3466,3425.6,Left-Caudate,79.4146,7.8557,49.0000,102.0000,53.0000
7,12,4423,4244.0,Left-Putamen,86.2792,7.2321,54.0000,107.0000,53.0000
8,13,1985,2005.4,Left-Pallidum,96.9431,4.2050,50.0000,110.0000,60.0000
9,14,651,742.8,3rd-Ventricle,43.1828,13.5712,8.0000,83.0000,75.0000
10,15,1588,1727.7,4th-Ventricle,29.5403,12.5817,1.0000,70.0000,69.0000
11,16,22267,22148.1,Brain-Stem,83.4699,9.2122,26.0000,126.0000,100.0000
12,17,3864,3789.0,Left-Hippocampus,67.8302,7.5450,30.0000,101.0000,71.0000
13,18,1277,1292.0,Left-Amygdala,69.5168,6.7364,45.0000,90.0000,45.0000
14,24,997,1031.4,CSF,46.0782,11.9228,16.0000,81.0000,65.0000
15,26,569,565.9,Left-Accumbens-area,73.3005,5.0879,59.0000,92.0000,33.0000
16,28,4515,4298.1,Left-VentralDC,89.8578,10.7724,33.0000,130.0000,97.0000
17,30,5,16.0,Left-vessel,67.4000,1.8166,65.0000,69.0000,4.0000
18,31,454,382.6,Left-choroid-plexus,52.1476,11.8578,27.0000,78.0000,51.0000
19,43,2908,3094.4,Right-Lateral-Ventricle,34.9501,15.9704,3.0000,93.0000,90.0000
20,44,357,397.7,Right-Inf-Lat-Vent,40.5378,13.8684,6.0000,83.0000,77.0000
21,46,13540,14340.3,Right-Cerebellum-White-Matter,85.3633,6.0573,30.0000,110.0000,80.0000
22,47,55180,54741.8,Right-Cerebellum-Cortex,64.8940,9.7343,15.0000,97.0000,82.0000
23,49,7268,6907.2,Right-Thalamus,85.8107,9.1604,34.0000,105.0000,71.0000
24,50,3503,3537.0,Right-Caudate,78.3383,7.9677,43.0000,99.0000,56.0000
25,51,4138,3990.5,Right-Putamen,86.9553,7.0770,44.0000,108.0000,64.0000
26,52,2001,1976.6,Right-Pallidum,97.9025,3.9017,69.0000,111.0000,42.0000
27,53,4201,4063.2,Right-Hippocampus,70.0652,8.0298,34.0000,96.0000,62.0000
28,54,1552,1535.2,Right-Amygdala,69.1031,7.5008,41.0000,99.0000,58.0000
29,58,557,525.2,Right-Accumbens-area,72.7020,5.7637,48.0000,92.0000,44.0000
30,60,4515,4270.0,Right-VentralDC,89.3827,10.4571,26.0000,127.0000,101.0000
31,62,3,8.1,Right-vessel,56.6667,11.0151,44.0000,64.0000,20.0000
32,63,436,373.1,Right-choroid-plexus,52.2087,13.6801,24.0000,81.0000,57.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,1035,1061.4,WM-hypointensities,70.2589,13.1956,9.0000,102.0000,93.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,0,0.0,non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,171,176.3,Optic-Chiasm,84.3392,18.5089,31.0000,114.0000,83.0000
41,251,903,860.2,CC_Posterior,98.2680,13.2378,33.0000,118.0000,85.0000
42,252,510,461.3,CC_Mid_Posterior,95.4118,14.4670,40.0000,119.0000,79.0000
43,253,623,585.4,CC_Central,97.2697,13.4111,36.0000,117.0000,81.0000
44,254,560,517.0,CC_Mid_Anterior,100.3732,16.3379,33.0000,133.0000,100.0000
45,255,909,862.3,CC_Anterior,101.8625,13.5038,16.0000,121.0000,105.0000
