Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,16548,16836.3,Left-Lateral-Ventricle,24.5867,11.8312,0.0000,97.0000,97.0000
2,5,247,298.6,Left-Inf-Lat-Vent,48.9514,10.7925,20.0000,77.0000,57.0000
3,7,17207,17877.6,Left-Cerebellum-White-Matter,87.3904,6.1926,21.0000,114.0000,93.0000
4,8,65146,64891.5,Left-Cerebellum-Cortex,64.6536,11.7659,0.0000,101.0000,101.0000
5,10,9866,9537.2,Left-Thalamus,86.9489,9.3696,38.0000,113.0000,75.0000
6,11,4521,4519.6,Left-Caudate,77.6198,8.0100,44.0000,107.0000,63.0000
7,12,5927,5894.0,Left-Putamen,84.2451,6.2391,41.0000,103.0000,62.0000
8,13,2474,2388.3,Left-Pallidum,96.7910,4.0761,73.0000,113.0000,40.0000
9,14,1165,1227.5,3rd-Ventricle,33.6918,12.7653,5.0000,77.0000,72.0000
10,15,1457,1616.4,4th-Ventricle,30.3432,12.3186,2.0000,73.0000,71.0000
11,16,25603,25421.7,Brain-Stem,82.8407,8.4742,10.0000,110.0000,100.0000
12,17,4669,4610.5,Left-Hippocampus,68.5530,7.9973,24.0000,99.0000,75.0000
13,18,1864,1906.5,Left-Amygdala,69.3643,6.8756,24.0000,89.0000,65.0000
14,24,1261,1247.6,CSF,41.8945,13.5568,12.0000,83.0000,71.0000
15,26,607,599.5,Left-Accumbens-area,72.6804,4.5078,44.0000,86.0000,42.0000
16,28,5443,5263.4,Left-VentralDC,90.2783,10.7856,26.0000,130.0000,104.0000
17,30,14,22.5,Left-vessel,58.7143,8.5883,41.0000,70.0000,29.0000
18,31,950,850.1,Left-choroid-plexus,49.1800,11.5882,21.0000,89.0000,68.0000
19,43,11727,11858.5,Right-Lateral-Ventricle,26.5382,12.7392,0.0000,84.0000,84.0000
20,44,421,511.6,Right-Inf-Lat-Vent,37.3919,14.4606,4.0000,76.0000,72.0000
21,46,16044,16604.5,Right-Cerebellum-White-Matter,86.0283,6.1571,24.0000,102.0000,78.0000
22,47,66505,66141.2,Right-Cerebellum-Cortex,65.9449,11.3813,4.0000,99.0000,95.0000
23,49,9329,8943.5,Right-Thalamus,85.3049,9.8731,26.0000,115.0000,89.0000
24,50,4640,4626.5,Right-Caudate,77.3185,8.4733,45.0000,112.0000,67.0000
25,51,6363,6258.7,Right-Putamen,84.5141,7.0713,40.0000,104.0000,64.0000
26,52,2301,2219.2,Right-Pallidum,96.5750,4.3960,55.0000,111.0000,56.0000
27,53,5058,4837.5,Right-Hippocampus,66.5998,8.2372,26.0000,100.0000,74.0000
28,54,1987,1993.6,Right-Amygdala,67.1454,7.2538,20.0000,95.0000,75.0000
29,58,818,796.4,Right-Accumbens-area,70.9059,5.9358,49.0000,103.0000,54.0000
30,60,5699,5488.4,Right-VentralDC,88.8549,10.2952,17.0000,118.0000,101.0000
31,62,9,18.3,Right-vessel,54.3333,8.4705,41.0000,68.0000,27.0000
32,63,903,810.6,Right-choroid-plexus,49.4729,12.0241,20.0000,80.0000,60.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,1099,1032.3,WM-hypointensities,71.8826,10.4333,35.0000,104.0000,69.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,0,0.0,non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,212,216.7,Optic-Chiasm,81.6792,21.4487,29.0000,122.0000,93.0000
41,251,1390,1323.9,CC_Posterior,100.6216,12.3928,43.0000,121.0000,78.0000
42,252,817,722.7,CC_Mid_Posterior,93.9988,19.5427,20.0000,120.0000,100.0000
43,253,633,577.3,CC_Central,103.6777,17.1762,41.0000,126.0000,85.0000
44,254,619,567.1,CC_Mid_Anterior,105.6430,17.2360,40.0000,129.0000,89.0000
45,255,1145,1071.4,CC_Anterior,105.4175,17.3944,15.0000,126.0000,111.0000
