Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,10909,11191.5,Left-Lateral-Ventricle,25.5074,12.9151,0.0000,74.0000,74.0000
2,5,260,287.3,Left-Inf-Lat-Vent,40.2231,14.1412,6.0000,77.0000,71.0000
3,7,13422,14054.9,Left-Cerebellum-White-Matter,85.9692,5.5926,36.0000,104.0000,68.0000
4,8,48449,48219.8,Left-Cerebellum-Cortex,62.9815,11.0433,0.0000,96.0000,96.0000
5,10,6973,6668.9,Left-Thalamus,87.3082,9.2606,29.0000,113.0000,84.0000
6,11,3367,3324.9,Left-Caudate,79.2994,8.4349,38.0000,106.0000,68.0000
7,12,4190,4212.6,Left-Putamen,88.5129,5.6666,51.0000,104.0000,53.0000
8,13,1950,1972.0,Left-Pallidum,101.2292,4.9485,49.0000,117.0000,68.0000
9,14,742,803.2,3rd-Ventricle,39.6186,13.8941,5.0000,75.0000,70.0000
10,15,1092,1216.4,4th-Ventricle,33.0623,13.2091,4.0000,74.0000,70.0000
11,16,19910,19839.4,Brain-Stem,83.5040,8.9761,25.0000,116.0000,91.0000
12,17,3416,3296.4,Left-Hippocampus,67.6071,8.6797,10.0000,100.0000,90.0000
13,18,1350,1360.5,Left-Amygdala,69.5252,6.6442,36.0000,90.0000,54.0000
14,24,955,928.5,CSF,41.4168,13.3942,8.0000,84.0000,76.0000
15,26,408,437.0,Left-Accumbens-area,77.8603,4.2487,60.0000,90.0000,30.0000
16,28,4032,3885.5,Left-VentralDC,91.1188,10.0936,35.0000,120.0000,85.0000
17,30,19,30.7,Left-vessel,56.0526,10.1952,38.0000,72.0000,34.0000
18,31,705,621.6,Left-choroid-plexus,46.1887,11.9727,23.0000,78.0000,55.0000
19,43,8463,8617.7,Right-Lateral-Ventricle,26.9809,13.4141,0.0000,81.0000,81.0000
20,44,316,354.5,Right-Inf-Lat-Vent,38.9114,16.8528,0.0000,78.0000,78.0000
21,46,12319,13087.7,Right-Cerebellum-White-Matter,85.4849,5.2525,23.0000,102.0000,79.0000
22,47,48462,47922.9,Right-Cerebellum-Cortex,63.3793,11.4759,3.0000,104.0000,101.0000
23,49,7265,7007.5,Right-Thalamus,86.8219,8.7566,37.0000,112.0000,75.0000
24,50,3386,3329.2,Right-Caudate,77.7407,8.5544,41.0000,98.0000,57.0000
25,51,4552,4502.2,Right-Putamen,86.8948,6.3428,45.0000,105.0000,60.0000
26,52,1681,1664.5,Right-Pallidum,99.2165,3.3913,79.0000,109.0000,30.0000
27,53,3579,3443.8,Right-Hippocampus,67.8726,8.2177,23.0000,99.0000,76.0000
28,54,1542,1569.8,Right-Amygdala,68.6848,6.0615,38.0000,90.0000,52.0000
29,58,579,570.5,Right-Accumbens-area,75.1503,4.7425,52.0000,94.0000,42.0000
30,60,4307,4117.6,Right-VentralDC,89.7492,9.9251,30.0000,118.0000,88.0000
31,62,21,31.6,Right-vessel,46.6190,11.4825,24.0000,68.0000,44.0000
32,63,862,771.2,Right-choroid-plexus,46.6462,11.7706,16.0000,77.0000,61.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,1046,992.6,WM-hypointensities,69.6329,12.2062,2.0000,94.0000,92.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,0,0.0,non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,200,201.5,Optic-Chiasm,86.7650,17.8097,38.0000,118.0000,80.0000
41,251,908,849.1,CC_Posterior,97.9185,14.5110,32.0000,119.0000,87.0000
42,252,637,571.2,CC_Mid_Posterior,88.2920,19.7395,20.0000,116.0000,96.0000
43,253,531,478.9,CC_Central,96.0734,18.9796,23.0000,122.0000,99.0000
44,254,543,492.5,CC_Mid_Anterior,100.3241,17.3544,28.0000,124.0000,96.0000
45,255,1005,917.9,CC_Anterior,100.9134,18.0741,17.0000,124.0000,107.0000
