Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,16455,16637.8,Left-Lateral-Ventricle,23.7785,11.2740,0.0000,92.0000,92.0000
2,5,727,725.1,Left-Inf-Lat-Vent,35.7414,15.3926,0.0000,76.0000,76.0000
3,7,15683,16270.3,Left-Cerebellum-White-Matter,85.8900,5.7475,34.0000,107.0000,73.0000
4,8,61531,61530.6,Left-Cerebellum-Cortex,65.1528,9.4292,5.0000,96.0000,91.0000
5,10,8068,7723.1,Left-Thalamus,87.4370,8.9870,31.0000,108.0000,77.0000
6,11,2895,2833.6,Left-Caudate,78.3976,9.5364,35.0000,108.0000,73.0000
7,12,4259,4206.4,Left-Putamen,87.5600,6.5086,56.0000,108.0000,52.0000
8,13,1852,1855.9,Left-Pallidum,101.5097,4.1775,82.0000,115.0000,33.0000
9,14,672,765.2,3rd-Ventricle,37.6131,13.6699,12.0000,78.0000,66.0000
10,15,887,1012.8,4th-Ventricle,33.5547,13.8459,3.0000,79.0000,76.0000
11,16,24732,24459.2,Brain-Stem,85.1686,8.4947,25.0000,122.0000,97.0000
12,17,4249,4184.0,Left-Hippocampus,68.6755,7.7550,31.0000,103.0000,72.0000
13,18,1554,1547.1,Left-Amygdala,69.4936,6.4442,37.0000,99.0000,62.0000
14,24,622,585.4,CSF,49.3617,15.0629,16.0000,97.0000,81.0000
15,26,405,412.7,Left-Accumbens-area,78.0395,5.1893,45.0000,93.0000,48.0000
16,28,4294,4094.2,Left-VentralDC,91.7767,10.5325,26.0000,117.0000,91.0000
17,30,35,47.5,Left-vessel,52.3143,13.7108,19.0000,71.0000,52.0000
18,31,619,532.4,Left-choroid-plexus,47.0065,12.0566,15.0000,82.0000,67.0000
19,43,11147,11248.0,Right-Lateral-Ventricle,25.0654,12.8257,0.0000,84.0000,84.0000
20,44,273,300.6,Right-Inf-Lat-Vent,39.8718,16.2221,0.0000,75.0000,75.0000
21,46,15184,15767.0,Right-Cerebellum-White-Matter,85.3979,5.5495,38.0000,107.0000,69.0000
22,47,61548,61383.1,Right-Cerebellum-Cortex,66.4037,9.3873,11.0000,97.0000,86.0000
23,49,7822,7515.0,Right-Thalamus,87.4723,8.6943,35.0000,114.0000,79.0000
24,50,2809,2747.4,Right-Caudate,79.3425,9.6488,39.0000,102.0000,63.0000
25,51,4424,4352.4,Right-Putamen,87.8804,6.8922,47.0000,107.0000,60.0000
26,52,1823,1822.9,Right-Pallidum,102.2293,4.2113,55.0000,113.0000,58.0000
27,53,4811,4660.9,Right-Hippocampus,68.8674,7.5891,31.0000,97.0000,66.0000
28,54,1680,1663.1,Right-Amygdala,68.5363,7.5643,12.0000,88.0000,76.0000
29,58,537,536.8,Right-Accumbens-area,76.6704,5.4780,59.0000,94.0000,35.0000
30,60,4493,4303.7,Right-VentralDC,90.5546,11.0426,23.0000,130.0000,107.0000
31,62,10,14.6,Right-vessel,61.2000,9.4610,44.0000,73.0000,29.0000
32,63,805,711.7,Right-choroid-plexus,48.0770,11.4440,23.0000,79.0000,56.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,1356,1159.0,WM-hypointensities,67.2515,14.6846,2.0000,99.0000,97.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,0,0.0,non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,139,132.9,Optic-Chiasm,83.9424,20.2054,42.0000,137.0000,95.0000
41,251,1127,1051.8,CC_Posterior,100.1491,13.4338,37.0000,121.0000,84.0000
42,252,566,483.0,CC_Mid_Posterior,94.8922,20.8510,24.0000,128.0000,104.0000
43,253,533,450.7,CC_Central,97.2064,18.2601,42.0000,129.0000,87.0000
44,254,602,547.3,CC_Mid_Anterior,102.3970,17.4006,41.0000,119.0000,78.0000
45,255,1205,1082.0,CC_Anterior,101.7095,16.6829,27.0000,125.0000,98.0000
