Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,5616,5759.3,Left-Lateral-Ventricle,27.7480,14.9009,0.0000,89.0000,89.0000
2,5,214,253.7,Left-Inf-Lat-Vent,45.9533,14.4391,0.0000,82.0000,82.0000
3,7,14658,15230.8,Left-Cerebellum-White-Matter,85.9058,6.2656,4.0000,105.0000,101.0000
4,8,54891,54776.7,Left-Cerebellum-Cortex,62.4655,11.5138,5.0000,100.0000,95.0000
5,10,8063,7891.4,Left-Thalamus,88.1512,8.9402,41.0000,107.0000,66.0000
6,11,3200,3201.8,Left-Caudate,81.2159,7.7086,48.0000,102.0000,54.0000
7,12,4209,4171.5,Left-Putamen,87.7009,5.7431,59.0000,107.0000,48.0000
8,13,1704,1702.6,Left-Pallidum,97.9988,3.9989,50.0000,114.0000,64.0000
9,14,854,886.5,3rd-Ventricle,38.2318,14.2703,0.0000,83.0000,83.0000
10,15,1887,1959.8,4th-Ventricle,26.8378,12.0205,5.0000,68.0000,63.0000
11,16,23297,23218.3,Brain-Stem,84.0428,9.7324,17.0000,126.0000,109.0000
12,17,4067,3969.5,Left-Hippocampus,69.1483,7.8269,33.0000,96.0000,63.0000
13,18,1523,1537.0,Left-Amygdala,70.9554,6.6154,41.0000,98.0000,57.0000
14,24,949,920.2,CSF,42.7903,15.8106,2.0000,103.0000,101.0000
15,26,418,419.6,Left-Accumbens-area,76.6627,5.2973,52.0000,95.0000,43.0000
16,28,3860,3690.4,Left-VentralDC,91.1101,10.3198,35.0000,127.0000,92.0000
17,30,65,69.3,Left-vessel,50.4923,14.9887,15.0000,76.0000,61.0000
18,31,593,523.5,Left-choroid-plexus,51.4789,12.5304,13.0000,81.0000,68.0000
19,43,5287,5428.5,Right-Lateral-Ventricle,28.7658,14.7926,2.0000,83.0000,81.0000
20,44,228,249.5,Right-Inf-Lat-Vent,36.3860,15.3924,3.0000,72.0000,69.0000
21,46,13353,14051.9,Right-Cerebellum-White-Matter,86.2022,5.1960,38.0000,106.0000,68.0000
22,47,55548,55196.2,Right-Cerebellum-Cortex,64.9260,10.9695,3.0000,105.0000,102.0000
23,49,7047,6645.4,Right-Thalamus,84.6552,10.0613,27.0000,109.0000,82.0000
24,50,3250,3221.8,Right-Caudate,80.5868,8.0864,44.0000,100.0000,56.0000
25,51,4432,4419.1,Right-Putamen,87.5038,5.5629,67.0000,103.0000,36.0000
26,52,1848,1810.4,Right-Pallidum,98.4681,3.3031,84.0000,112.0000,28.0000
27,53,4541,4355.0,Right-Hippocampus,70.5977,8.0047,32.0000,103.0000,71.0000
28,54,1606,1592.2,Right-Amygdala,71.3811,6.4325,39.0000,89.0000,50.0000
29,58,546,542.8,Right-Accumbens-area,77.2747,4.7171,50.0000,94.0000,44.0000
30,60,4431,4231.8,Right-VentralDC,90.0580,10.4763,30.0000,126.0000,96.0000
31,62,21,30.6,Right-vessel,56.0000,8.8544,35.0000,68.0000,33.0000
32,63,525,465.9,Right-choroid-plexus,52.8610,12.4277,22.0000,82.0000,60.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,610,611.6,WM-hypointensities,71.6115,11.0515,27.0000,106.0000,79.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,0,0.0,non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,150,144.5,Optic-Chiasm,82.8933,24.2230,21.0000,129.0000,108.0000
41,251,951,900.6,CC_Posterior,97.8254,13.4204,38.0000,122.0000,84.0000
42,252,468,435.7,CC_Mid_Posterior,96.8333,17.6880,27.0000,122.0000,95.0000
43,253,628,577.5,CC_Central,96.8822,16.8597,30.0000,122.0000,92.0000
44,254,574,513.8,CC_Mid_Anterior,102.5854,17.3483,46.0000,129.0000,83.0000
45,255,881,839.0,CC_Anterior,106.5925,14.3316,48.0000,135.0000,87.0000
