Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,5071,5343.2,Left-Lateral-Ventricle,29.0012,13.9409,1.0000,91.0000,90.0000
2,5,385,401.6,Left-Inf-Lat-Vent,35.7247,15.7186,0.0000,93.0000,93.0000
3,7,15620,16129.4,Left-Cerebellum-White-Matter,86.2310,5.7668,22.0000,102.0000,80.0000
4,8,58417,58122.8,Left-Cerebellum-Cortex,68.4797,10.2301,3.0000,104.0000,101.0000
5,10,7547,7169.0,Left-Thalamus,82.9914,9.8953,30.0000,115.0000,85.0000
6,11,3684,3689.1,Left-Caudate,79.8559,8.1007,38.0000,103.0000,65.0000
7,12,4360,4222.6,Left-Putamen,88.7851,6.2299,57.0000,106.0000,49.0000
8,13,1618,1666.4,Left-Pallidum,102.0464,4.6787,83.0000,116.0000,33.0000
9,14,969,991.5,3rd-Ventricle,34.9020,13.8772,6.0000,73.0000,67.0000
10,15,1153,1312.6,4th-Ventricle,31.9610,12.1050,8.0000,71.0000,63.0000
11,16,24084,23791.7,Brain-Stem,82.9584,9.2757,18.0000,109.0000,91.0000
12,17,4564,4454.1,Left-Hippocampus,68.0550,8.5424,20.0000,98.0000,78.0000
13,18,1674,1684.5,Left-Amygdala,70.5245,7.2722,33.0000,92.0000,59.0000
14,24,1015,1024.5,CSF,41.1892,15.6660,9.0000,99.0000,90.0000
15,26,382,385.0,Left-Accumbens-area,76.8194,5.2717,46.0000,88.0000,42.0000
16,28,4606,4494.3,Left-VentralDC,89.0771,10.0544,23.0000,117.0000,94.0000
17,30,30,47.7,Left-vessel,61.1333,8.6850,42.0000,75.0000,33.0000
18,31,617,541.7,Left-choroid-plexus,50.0940,12.4924,23.0000,84.0000,61.0000
19,43,5227,5424.6,Right-Lateral-Ventricle,31.1458,14.9865,0.0000,89.0000,89.0000
20,44,449,485.4,Right-Inf-Lat-Vent,34.3653,14.9441,0.0000,71.0000,71.0000
21,46,14304,14926.0,Right-Cerebellum-White-Matter,85.9952,5.2294,29.0000,103.0000,74.0000
22,47,59323,59026.3,Right-Cerebellum-Cortex,68.9860,9.9690,10.0000,100.0000,90.0000
23,49,7704,7300.9,Right-Thalamus,84.0730,9.4272,28.0000,111.0000,83.0000
24,50,3668,3672.5,Right-Caudate,80.1205,8.4407,44.0000,104.0000,60.0000
25,51,4495,4392.2,Right-Putamen,88.1982,6.5255,56.0000,105.0000,49.0000
26,52,1492,1526.7,Right-Pallidum,102.4437,4.4506,57.0000,113.0000,56.0000
27,53,4640,4521.2,Right-Hippocampus,67.7481,8.3505,23.0000,101.0000,78.0000
28,54,1886,1885.7,Right-Amygdala,67.7259,7.0913,21.0000,88.0000,67.0000
29,58,610,604.1,Right-Accumbens-area,77.9656,4.9221,53.0000,92.0000,39.0000
30,60,4419,4249.7,Right-VentralDC,89.0661,10.3618,22.0000,120.0000,98.0000
31,62,16,24.8,Right-vessel,58.6875,8.1953,43.0000,72.0000,29.0000
32,63,603,519.2,Right-choroid-plexus,52.1211,12.5529,26.0000,88.0000,62.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,822,821.4,WM-hypointensities,73.2238,9.7559,40.0000,97.0000,57.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,0,0.0,non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,231,237.5,Optic-Chiasm,85.3550,18.8925,41.0000,115.0000,74.0000
41,251,815,785.0,CC_Posterior,98.8380,12.3632,47.0000,117.0000,70.0000
42,252,434,397.3,CC_Mid_Posterior,98.3986,17.2274,26.0000,122.0000,96.0000
43,253,519,480.5,CC_Central,98.3141,17.8175,12.0000,120.0000,108.0000
44,254,449,413.3,CC_Mid_Anterior,102.8797,16.6630,39.0000,121.0000,82.0000
45,255,892,844.6,CC_Anterior,104.8352,13.8691,40.0000,129.0000,89.0000
