Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,3193,3507.2,Left-Lateral-Ventricle,37.3407,14.7331,3.0000,84.0000,81.0000
2,5,171,222.1,Left-Inf-Lat-Vent,48.4211,13.7810,8.0000,79.0000,71.0000
3,7,13220,13708.0,Left-Cerebellum-White-Matter,85.5927,6.1744,33.0000,101.0000,68.0000
4,8,51793,51862.0,Left-Cerebellum-Cortex,62.8592,9.9807,6.0000,95.0000,89.0000
5,10,7701,7392.0,Left-Thalamus,87.1940,8.6210,42.0000,107.0000,65.0000
6,11,2946,2817.1,Left-Caudate,85.0210,7.8898,56.0000,110.0000,54.0000
7,12,4379,4360.2,Left-Putamen,88.4576,5.9545,63.0000,106.0000,43.0000
8,13,1782,1757.0,Left-Pallidum,98.9242,4.3302,50.0000,111.0000,61.0000
9,14,652,726.5,3rd-Ventricle,47.4340,14.4575,10.0000,83.0000,73.0000
10,15,1256,1336.9,4th-Ventricle,33.5589,11.5017,8.0000,77.0000,69.0000
11,16,20917,20890.3,Brain-Stem,83.7410,8.8506,28.0000,120.0000,92.0000
12,17,4036,3960.4,Left-Hippocampus,69.9609,7.3911,19.0000,97.0000,78.0000
13,18,1518,1560.2,Left-Amygdala,71.4802,7.0745,17.0000,92.0000,75.0000
14,24,699,673.8,CSF,48.7969,13.6456,19.0000,90.0000,71.0000
15,26,541,529.9,Left-Accumbens-area,77.9335,4.7246,58.0000,89.0000,31.0000
16,28,4094,3922.3,Left-VentralDC,90.6334,10.9475,6.0000,124.0000,118.0000
17,30,20,26.7,Left-vessel,61.6000,9.1214,39.0000,74.0000,35.0000
18,31,253,229.5,Left-choroid-plexus,58.1383,13.1777,26.0000,82.0000,56.0000
19,43,2775,2993.5,Right-Lateral-Ventricle,38.7560,15.2737,7.0000,86.0000,79.0000
20,44,235,287.2,Right-Inf-Lat-Vent,45.8000,14.5208,14.0000,84.0000,70.0000
21,46,12234,12616.6,Right-Cerebellum-White-Matter,87.0471,5.8915,28.0000,104.0000,76.0000
22,47,51708,51691.2,Right-Cerebellum-Cortex,65.6624,9.6785,16.0000,98.0000,82.0000
23,49,7531,7195.4,Right-Thalamus,86.8550,8.7796,25.0000,105.0000,80.0000
24,50,3031,2965.0,Right-Caudate,84.4820,7.7248,50.0000,104.0000,54.0000
25,51,4415,4418.7,Right-Putamen,87.6775,6.3061,57.0000,106.0000,49.0000
26,52,1699,1625.9,Right-Pallidum,98.6757,4.0942,75.0000,111.0000,36.0000
27,53,3945,3819.5,Right-Hippocampus,70.6695,7.5062,39.0000,97.0000,58.0000
28,54,1678,1689.6,Right-Amygdala,70.3456,6.7160,32.0000,93.0000,61.0000
29,58,570,521.3,Right-Accumbens-area,78.3649,5.5169,61.0000,98.0000,37.0000
30,60,4170,3924.5,Right-VentralDC,89.7626,10.2550,29.0000,114.0000,85.0000
31,62,5,10.7,Right-vessel,64.4000,5.6833,55.0000,68.0000,13.0000
32,63,364,318.2,Right-choroid-plexus,57.1538,12.2546,28.0000,81.0000,53.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,920,886.2,WM-hypointensities,73.9337,9.9166,42.0000,101.0000,59.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,0,0.0,non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,139,140.9,Optic-Chiasm,82.7194,18.5625,39.0000,126.0000,87.0000
41,251,964,921.8,CC_Posterior,99.6214,13.9254,41.0000,120.0000,79.0000
42,252,656,580.7,CC_Mid_Posterior,95.9238,16.0685,32.0000,118.0000,86.0000
43,253,651,582.1,CC_Central,100.1859,17.6992,33.0000,122.0000,89.0000
44,254,690,598.2,CC_Mid_Anterior,99.8304,19.5374,39.0000,124.0000,85.0000
45,255,854,845.6,CC_Anterior,109.9180,9.5050,53.0000,129.0000,76.0000
