Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,10505,10714.2,Left-Lateral-Ventricle,28.1602,13.2365,1.0000,87.0000,86.0000
2,5,398,443.9,Left-Inf-Lat-Vent,44.6256,15.5106,9.0000,83.0000,74.0000
3,7,14214,14945.5,Left-Cerebellum-White-Matter,86.7291,5.7711,28.0000,106.0000,78.0000
4,8,53124,52720.7,Left-Cerebellum-Cortex,67.7989,11.0959,11.0000,98.0000,87.0000
5,10,7692,7370.1,Left-Thalamus,88.2240,9.1041,32.0000,111.0000,79.0000
6,11,3060,3001.1,Left-Caudate,81.0997,8.4315,47.0000,107.0000,60.0000
7,12,4518,4480.9,Left-Putamen,89.5031,6.0180,43.0000,105.0000,62.0000
8,13,2096,2086.9,Left-Pallidum,99.8984,7.0830,55.0000,121.0000,66.0000
9,14,959,981.8,3rd-Ventricle,38.0375,13.6773,9.0000,79.0000,70.0000
10,15,2762,2892.6,4th-Ventricle,29.8896,10.5581,11.0000,73.0000,62.0000
11,16,23964,23578.0,Brain-Stem,83.7971,9.6433,21.0000,117.0000,96.0000
12,17,4038,3851.3,Left-Hippocampus,71.2194,8.5592,19.0000,99.0000,80.0000
13,18,1619,1651.3,Left-Amygdala,72.6813,6.8197,34.0000,94.0000,60.0000
14,24,1074,1089.0,CSF,48.6583,13.1890,17.0000,101.0000,84.0000
15,26,414,416.8,Left-Accumbens-area,80.6280,4.5432,46.0000,95.0000,49.0000
16,28,4298,4126.7,Left-VentralDC,90.2329,12.9919,16.0000,121.0000,105.0000
17,30,30,53.0,Left-vessel,67.5000,3.7943,60.0000,73.0000,13.0000
18,31,852,769.7,Left-choroid-plexus,53.3028,10.8961,20.0000,79.0000,59.0000
19,43,8391,8520.1,Right-Lateral-Ventricle,28.9698,14.2682,0.0000,89.0000,89.0000
20,44,267,311.9,Right-Inf-Lat-Vent,42.0300,16.4773,6.0000,80.0000,74.0000
21,46,13745,14519.9,Right-Cerebellum-White-Matter,86.3182,5.6283,37.0000,108.0000,71.0000
22,47,51989,51373.7,Right-Cerebellum-Cortex,67.9135,10.4103,10.0000,100.0000,90.0000
23,49,7621,7236.3,Right-Thalamus,87.8916,9.4402,26.0000,114.0000,88.0000
24,50,3529,3454.8,Right-Caudate,80.9368,8.9951,46.0000,109.0000,63.0000
25,51,4450,4444.5,Right-Putamen,89.5631,6.7676,38.0000,105.0000,67.0000
26,52,2107,2102.8,Right-Pallidum,100.5415,6.7512,51.0000,120.0000,69.0000
27,53,4380,4257.0,Right-Hippocampus,72.0952,7.9411,31.0000,97.0000,66.0000
28,54,1678,1707.6,Right-Amygdala,71.6454,6.4605,47.0000,92.0000,45.0000
29,58,475,454.5,Right-Accumbens-area,81.6400,5.2046,50.0000,101.0000,51.0000
30,60,4364,4168.7,Right-VentralDC,92.1173,12.1582,37.0000,123.0000,86.0000
31,62,12,24.3,Right-vessel,64.6667,6.2861,56.0000,74.0000,18.0000
32,63,639,582.4,Right-choroid-plexus,52.9202,12.0006,18.0000,82.0000,64.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,4173,4361.8,WM-hypointensities,71.2442,11.5371,7.0000,111.0000,104.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,0,0.0,non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,201,187.6,Optic-Chiasm,82.5373,21.3909,35.0000,119.0000,84.0000
41,251,925,860.8,CC_Posterior,98.7178,17.2452,41.0000,122.0000,81.0000
42,252,586,512.4,CC_Mid_Posterior,93.2082,18.4947,36.0000,124.0000,88.0000
43,253,594,526.4,CC_Central,96.2694,18.0840,38.0000,131.0000,93.0000
44,254,542,485.1,CC_Mid_Anterior,99.3450,19.5594,43.0000,128.0000,85.0000
45,255,1078,983.7,CC_Anterior,101.7662,21.3805,23.0000,139.0000,116.0000
