Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,16426,16557.9,Left-Lateral-Ventricle,25.4615,11.7691,2.0000,89.0000,87.0000
2,5,990,1039.5,Left-Inf-Lat-Vent,37.2960,14.1979,2.0000,73.0000,71.0000
3,7,18923,19656.8,Left-Cerebellum-White-Matter,83.3225,6.6768,26.0000,103.0000,77.0000
4,8,65373,65382.4,Left-Cerebellum-Cortex,59.2788,12.3470,0.0000,105.0000,105.0000
5,10,8203,7894.8,Left-Thalamus,88.9337,9.4517,27.0000,115.0000,88.0000
6,11,3648,3676.3,Left-Caudate,78.7094,7.8997,43.0000,103.0000,60.0000
7,12,5236,5159.4,Left-Putamen,89.0472,6.5492,56.0000,110.0000,54.0000
8,13,2373,2377.9,Left-Pallidum,100.8580,4.2068,54.0000,119.0000,65.0000
9,14,2624,2699.1,3rd-Ventricle,30.2995,10.4562,3.0000,76.0000,73.0000
10,15,2315,2501.3,4th-Ventricle,27.5361,11.3744,6.0000,77.0000,71.0000
11,16,26075,25936.2,Brain-Stem,84.5875,9.1727,19.0000,113.0000,94.0000
12,17,4789,4683.8,Left-Hippocampus,69.1802,9.0528,8.0000,100.0000,92.0000
13,18,2540,2587.1,Left-Amygdala,72.7008,7.2342,32.0000,103.0000,71.0000
14,24,1906,1806.2,CSF,41.0939,14.6005,13.0000,99.0000,86.0000
15,26,459,468.1,Left-Accumbens-area,76.5316,5.9624,49.0000,92.0000,43.0000
16,28,5023,4908.6,Left-VentralDC,92.8583,10.6283,34.0000,125.0000,91.0000
17,30,12,20.3,Left-vessel,56.5000,9.1204,41.0000,70.0000,29.0000
18,31,952,886.1,Left-choroid-plexus,46.9044,11.7478,17.0000,79.0000,62.0000
19,43,14274,14228.0,Right-Lateral-Ventricle,26.5965,12.2169,0.0000,85.0000,85.0000
20,44,866,895.9,Right-Inf-Lat-Vent,34.1513,15.0627,4.0000,84.0000,80.0000
21,46,17163,17908.8,Right-Cerebellum-White-Matter,83.9448,6.0057,25.0000,107.0000,82.0000
22,47,66974,66940.2,Right-Cerebellum-Cortex,61.9843,11.0612,5.0000,97.0000,92.0000
23,49,8731,8367.7,Right-Thalamus,88.0014,9.4836,34.0000,109.0000,75.0000
24,50,4072,4047.5,Right-Caudate,77.8391,8.3773,42.0000,103.0000,61.0000
25,51,5105,5007.8,Right-Putamen,86.5263,6.5840,59.0000,104.0000,45.0000
26,52,2355,2321.5,Right-Pallidum,99.1363,3.6610,74.0000,110.0000,36.0000
27,53,5340,5245.5,Right-Hippocampus,68.3120,9.7289,13.0000,105.0000,92.0000
28,54,2387,2472.2,Right-Amygdala,71.9363,6.9718,23.0000,95.0000,72.0000
29,58,550,523.0,Right-Accumbens-area,75.5273,5.1302,55.0000,94.0000,39.0000
30,60,5129,4952.0,Right-VentralDC,91.5358,11.1288,26.0000,120.0000,94.0000
31,62,1,3.8,Right-vessel,63.0000,0.0000,63.0000,63.0000,0.0000
32,63,1146,1073.0,Right-choroid-plexus,49.3743,11.2518,18.0000,78.0000,60.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,1153,1033.9,WM-hypointensities,69.8803,10.5186,25.0000,101.0000,76.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,0,0.0,non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,228,237.9,Optic-Chiasm,85.2851,18.1742,40.0000,116.0000,76.0000
41,251,1037,975.1,CC_Posterior,97.2179,14.1739,37.0000,120.0000,83.0000
42,252,679,608.8,CC_Mid_Posterior,92.5228,18.8044,32.0000,112.0000,80.0000
43,253,580,526.9,CC_Central,96.1879,17.2024,43.0000,118.0000,75.0000
44,254,603,546.7,CC_Mid_Anterior,98.4345,16.6718,42.0000,117.0000,75.0000
45,255,1160,1086.3,CC_Anterior,100.8190,15.7972,7.0000,123.0000,116.0000
