Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,5767,5985.6,Left-Lateral-Ventricle,31.7730,13.9357,6.0000,88.0000,82.0000
2,5,147,183.1,Left-Inf-Lat-Vent,47.9048,11.8641,19.0000,79.0000,60.0000
3,7,10533,11400.6,Left-Cerebellum-White-Matter,85.1535,5.6165,39.0000,100.0000,61.0000
4,8,48022,47787.2,Left-Cerebellum-Cortex,63.0590,11.8516,9.0000,97.0000,88.0000
5,10,6253,5932.7,Left-Thalamus,86.1916,8.9234,37.0000,109.0000,72.0000
6,11,2701,2640.0,Left-Caudate,80.4617,7.8341,37.0000,101.0000,64.0000
7,12,3713,3641.9,Left-Putamen,88.2176,5.2948,63.0000,103.0000,40.0000
8,13,1474,1461.6,Left-Pallidum,99.6201,3.4059,60.0000,112.0000,52.0000
9,14,758,799.9,3rd-Ventricle,42.2520,12.7843,12.0000,76.0000,64.0000
10,15,1960,2057.3,4th-Ventricle,29.0607,10.6945,7.0000,70.0000,63.0000
11,16,16202,16059.0,Brain-Stem,80.3687,10.1264,15.0000,114.0000,99.0000
12,17,3744,3655.5,Left-Hippocampus,69.5879,7.6171,32.0000,98.0000,66.0000
13,18,1563,1593.3,Left-Amygdala,70.7703,6.2457,27.0000,88.0000,61.0000
14,24,784,783.3,CSF,49.9235,12.4251,19.0000,98.0000,79.0000
15,26,382,403.6,Left-Accumbens-area,76.8717,3.6782,49.0000,87.0000,38.0000
16,28,3429,3245.7,Left-VentralDC,88.7232,10.6906,37.0000,123.0000,86.0000
17,30,46,60.0,Left-vessel,57.8261,9.6938,38.0000,76.0000,38.0000
18,31,405,332.8,Left-choroid-plexus,50.8395,12.8299,23.0000,83.0000,60.0000
19,43,5484,5599.7,Right-Lateral-Ventricle,32.4092,14.4047,6.0000,91.0000,85.0000
20,44,274,283.6,Right-Inf-Lat-Vent,41.8613,16.1123,5.0000,86.0000,81.0000
21,46,10434,11193.3,Right-Cerebellum-White-Matter,84.8149,5.4619,40.0000,100.0000,60.0000
22,47,49338,49070.2,Right-Cerebellum-Cortex,65.3000,10.5005,9.0000,96.0000,87.0000
23,49,6087,5724.6,Right-Thalamus,85.5747,9.0566,37.0000,103.0000,66.0000
24,50,2698,2676.8,Right-Caudate,79.8473,7.8199,51.0000,102.0000,51.0000
25,51,3630,3534.9,Right-Putamen,88.6763,5.2816,69.0000,105.0000,36.0000
26,52,1355,1354.1,Right-Pallidum,100.1550,3.1711,79.0000,111.0000,32.0000
27,53,3945,3770.8,Right-Hippocampus,70.2167,7.7575,19.0000,97.0000,78.0000
28,54,1413,1417.6,Right-Amygdala,69.6327,7.2406,21.0000,89.0000,68.0000
29,58,483,477.3,Right-Accumbens-area,76.6335,4.6021,58.0000,93.0000,35.0000
30,60,3302,3099.2,Right-VentralDC,89.1635,11.5529,38.0000,120.0000,82.0000
31,62,61,73.4,Right-vessel,55.7213,10.6742,23.0000,72.0000,49.0000
32,63,519,450.4,Right-choroid-plexus,52.0694,12.6735,18.0000,81.0000,63.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,527,451.1,WM-hypointensities,71.9545,9.9036,41.0000,98.0000,57.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,0,0.0,non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,128,129.1,Optic-Chiasm,84.3125,20.6603,45.0000,125.0000,80.0000
41,251,886,816.3,CC_Posterior,98.4413,14.7727,25.0000,119.0000,94.0000
42,252,586,514.5,CC_Mid_Posterior,91.0956,16.7885,33.0000,114.0000,81.0000
43,253,429,398.6,CC_Central,99.0723,14.6575,45.0000,122.0000,77.0000
44,254,502,432.4,CC_Mid_Anterior,96.8705,19.5574,30.0000,122.0000,92.0000
45,255,708,654.7,CC_Anterior,105.0353,14.7218,38.0000,132.0000,94.0000
