Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,6907,7136.7,Left-Lateral-Ventricle,28.9440,13.6110,1.0000,83.0000,82.0000
2,5,238,298.6,Left-Inf-Lat-Vent,46.3866,14.7974,1.0000,77.0000,76.0000
3,7,15732,16372.2,Left-Cerebellum-White-Matter,85.0461,5.4029,37.0000,101.0000,64.0000
4,8,55316,55311.1,Left-Cerebellum-Cortex,64.8264,10.1436,9.0000,98.0000,89.0000
5,10,7459,7162.1,Left-Thalamus,87.3594,9.2858,34.0000,111.0000,77.0000
6,11,3660,3699.9,Left-Caudate,80.5574,7.6412,35.0000,104.0000,69.0000
7,12,4772,4693.3,Left-Putamen,88.0304,6.1100,44.0000,105.0000,61.0000
8,13,1948,1949.6,Left-Pallidum,99.7290,4.1959,67.0000,115.0000,48.0000
9,14,945,979.1,3rd-Ventricle,39.8952,14.1952,2.0000,83.0000,81.0000
10,15,1077,1193.1,4th-Ventricle,33.0520,12.6817,9.0000,75.0000,66.0000
11,16,21392,21292.3,Brain-Stem,83.3212,8.6549,24.0000,118.0000,94.0000
12,17,4204,4020.5,Left-Hippocampus,69.7816,8.0281,35.0000,97.0000,62.0000
13,18,1470,1466.9,Left-Amygdala,70.2463,6.6357,41.0000,94.0000,53.0000
14,24,1018,1000.9,CSF,46.1572,13.4782,13.0000,111.0000,98.0000
15,26,556,558.1,Left-Accumbens-area,78.1565,4.3627,52.0000,89.0000,37.0000
16,28,4157,4007.3,Left-VentralDC,89.8326,9.9101,19.0000,127.0000,108.0000
17,30,8,18.0,Left-vessel,59.5000,10.7038,44.0000,72.0000,28.0000
18,31,704,639.0,Left-choroid-plexus,52.5724,11.9589,13.0000,80.0000,67.0000
19,43,6341,6582.0,Right-Lateral-Ventricle,30.7109,14.1075,0.0000,90.0000,90.0000
20,44,296,331.7,Right-Inf-Lat-Vent,36.8818,14.0832,0.0000,77.0000,77.0000
21,46,14335,14924.9,Right-Cerebellum-White-Matter,86.7834,4.9089,40.0000,105.0000,65.0000
22,47,56408,56214.1,Right-Cerebellum-Cortex,68.1816,9.9591,9.0000,99.0000,90.0000
23,49,7153,6811.5,Right-Thalamus,87.3285,9.4263,24.0000,113.0000,89.0000
24,50,3664,3673.7,Right-Caudate,80.2044,8.4076,36.0000,100.0000,64.0000
25,51,4972,4964.4,Right-Putamen,88.2665,6.6128,51.0000,105.0000,54.0000
26,52,1717,1661.3,Right-Pallidum,100.0571,3.5583,86.0000,113.0000,27.0000
27,53,4412,4282.1,Right-Hippocampus,69.5626,7.8452,30.0000,104.0000,74.0000
28,54,1637,1631.9,Right-Amygdala,69.0574,6.5497,46.0000,92.0000,46.0000
29,58,594,580.1,Right-Accumbens-area,77.2710,5.1790,45.0000,93.0000,48.0000
30,60,4461,4217.5,Right-VentralDC,88.9106,9.9876,22.0000,113.0000,91.0000
31,62,13,25.8,Right-vessel,62.3077,5.8078,53.0000,72.0000,19.0000
32,63,647,550.7,Right-choroid-plexus,52.5904,12.3133,24.0000,83.0000,59.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,564,501.7,WM-hypointensities,71.3901,10.5147,43.0000,113.0000,70.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,0,0.0,non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,129,128.1,Optic-Chiasm,79.2093,20.6347,31.0000,117.0000,86.0000
41,251,1096,1053.4,CC_Posterior,100.1186,11.9370,44.0000,116.0000,72.0000
42,252,653,572.6,CC_Mid_Posterior,92.8025,20.0040,26.0000,129.0000,103.0000
43,253,614,552.8,CC_Central,96.7704,17.0431,43.0000,124.0000,81.0000
44,254,578,523.1,CC_Mid_Anterior,102.1298,16.1084,48.0000,128.0000,80.0000
45,255,1035,952.5,CC_Anterior,104.5604,16.0055,28.0000,132.0000,104.0000
