Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,7357,7662.3,Left-Lateral-Ventricle,26.0768,13.9258,0.0000,93.0000,93.0000
2,5,207,255.5,Left-Inf-Lat-Vent,49.6087,13.2025,8.0000,78.0000,70.0000
3,7,14260,14577.3,Left-Cerebellum-White-Matter,84.2626,6.8637,32.0000,109.0000,77.0000
4,8,50296,50227.3,Left-Cerebellum-Cortex,61.1130,9.7770,8.0000,90.0000,82.0000
5,10,7330,6992.5,Left-Thalamus,85.3510,9.7743,28.0000,112.0000,84.0000
6,11,3052,3007.0,Left-Caudate,77.4233,8.5366,44.0000,101.0000,57.0000
7,12,4311,4322.8,Left-Putamen,86.0726,5.6952,57.0000,103.0000,46.0000
8,13,1992,1968.9,Left-Pallidum,98.9588,5.5577,68.0000,125.0000,57.0000
9,14,600,672.9,3rd-Ventricle,39.8533,12.8928,7.0000,72.0000,65.0000
10,15,911,1048.5,4th-Ventricle,32.9374,12.1920,6.0000,78.0000,72.0000
11,16,19098,18954.7,Brain-Stem,82.8094,9.1869,29.0000,116.0000,87.0000
12,17,3854,3771.9,Left-Hippocampus,68.0462,8.1256,31.0000,94.0000,63.0000
13,18,1445,1499.4,Left-Amygdala,71.2277,6.4179,45.0000,91.0000,46.0000
14,24,1225,1243.6,CSF,42.7037,12.5963,15.0000,72.0000,57.0000
15,26,468,467.1,Left-Accumbens-area,73.4872,4.6021,52.0000,85.0000,33.0000
16,28,3731,3565.7,Left-VentralDC,89.3717,10.8162,36.0000,125.0000,89.0000
17,30,23,36.7,Left-vessel,64.7826,7.0321,49.0000,78.0000,29.0000
18,31,761,671.1,Left-choroid-plexus,47.3351,12.7262,23.0000,82.0000,59.0000
19,43,6989,7134.1,Right-Lateral-Ventricle,28.0080,14.2019,0.0000,87.0000,87.0000
20,44,440,479.5,Right-Inf-Lat-Vent,34.9750,13.5682,0.0000,70.0000,70.0000
21,46,12261,12759.2,Right-Cerebellum-White-Matter,85.7707,5.9893,32.0000,121.0000,89.0000
22,47,50909,50685.8,Right-Cerebellum-Cortex,64.0573,9.4163,0.0000,103.0000,103.0000
23,49,7192,6888.0,Right-Thalamus,83.2977,9.5682,30.0000,110.0000,80.0000
24,50,3270,3218.9,Right-Caudate,75.1862,8.6554,42.0000,98.0000,56.0000
25,51,4587,4468.4,Right-Putamen,84.8816,6.1932,52.0000,104.0000,52.0000
26,52,1825,1801.7,Right-Pallidum,98.1978,4.4967,65.0000,112.0000,47.0000
27,53,4007,3936.1,Right-Hippocampus,67.7290,7.1873,40.0000,98.0000,58.0000
28,54,1482,1497.1,Right-Amygdala,66.1478,7.0282,42.0000,87.0000,45.0000
29,58,646,642.5,Right-Accumbens-area,71.8638,4.8506,51.0000,89.0000,38.0000
30,60,3630,3454.7,Right-VentralDC,88.3686,10.4325,30.0000,121.0000,91.0000
31,62,3,8.1,Right-vessel,58.0000,5.1962,52.0000,61.0000,9.0000
32,63,695,603.1,Right-choroid-plexus,50.1899,11.7605,24.0000,81.0000,57.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,634,535.5,WM-hypointensities,67.0347,10.1708,41.0000,98.0000,57.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,0,0.0,non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,176,180.9,Optic-Chiasm,87.1932,19.7758,32.0000,124.0000,92.0000
41,251,1095,1032.8,CC_Posterior,97.9763,12.9949,35.0000,117.0000,82.0000
42,252,618,543.2,CC_Mid_Posterior,90.1165,18.2234,24.0000,118.0000,94.0000
43,253,744,688.3,CC_Central,95.0699,16.9633,33.0000,127.0000,94.0000
44,254,563,517.2,CC_Mid_Anterior,99.8810,17.0701,43.0000,119.0000,76.0000
45,255,1176,1060.0,CC_Anterior,97.4983,16.4996,30.0000,122.0000,92.0000
