Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,22399,22666.1,Left-Lateral-Ventricle,24.9583,10.3896,1.0000,96.0000,95.0000
2,5,424,470.1,Left-Inf-Lat-Vent,45.0425,13.6067,10.0000,86.0000,76.0000
3,7,17293,18062.8,Left-Cerebellum-White-Matter,83.2064,6.2136,27.0000,106.0000,79.0000
4,8,60183,60045.0,Left-Cerebellum-Cortex,58.9164,12.5508,3.0000,99.0000,96.0000
5,10,7083,6760.1,Left-Thalamus,90.0193,10.0686,30.0000,120.0000,90.0000
6,11,3886,3822.6,Left-Caudate,78.8677,9.0202,40.0000,106.0000,66.0000
7,12,5707,5699.4,Left-Putamen,84.6792,6.4654,36.0000,110.0000,74.0000
8,13,2435,2384.7,Left-Pallidum,100.3832,5.8360,27.0000,125.0000,98.0000
9,14,1692,1762.7,3rd-Ventricle,34.1147,11.3894,8.0000,76.0000,68.0000
10,15,1820,1955.8,4th-Ventricle,29.6396,11.2632,8.0000,71.0000,63.0000
11,16,24515,24424.7,Brain-Stem,80.8030,9.8995,10.0000,108.0000,98.0000
12,17,4846,4724.4,Left-Hippocampus,68.6197,8.5597,25.0000,103.0000,78.0000
13,18,1912,1922.6,Left-Amygdala,70.4691,7.3118,34.0000,100.0000,66.0000
14,24,1875,1760.4,CSF,43.4373,13.9708,8.0000,90.0000,82.0000
15,26,573,577.7,Left-Accumbens-area,75.2216,4.7554,55.0000,92.0000,37.0000
16,28,4388,4251.0,Left-VentralDC,92.0039,11.1554,24.0000,122.0000,98.0000
17,30,88,99.0,Left-vessel,46.7955,15.8050,11.0000,75.0000,64.0000
18,31,754,692.5,Left-choroid-plexus,48.7507,12.4627,18.0000,84.0000,66.0000
19,43,23395,23309.4,Right-Lateral-Ventricle,25.9532,11.1952,3.0000,94.0000,91.0000
20,44,760,816.4,Right-Inf-Lat-Vent,38.1355,14.6894,1.0000,81.0000,80.0000
21,46,16058,16970.6,Right-Cerebellum-White-Matter,84.8992,5.7994,8.0000,103.0000,95.0000
22,47,61609,61128.3,Right-Cerebellum-Cortex,62.2773,12.2044,5.0000,100.0000,95.0000
23,49,7163,6850.8,Right-Thalamus,89.0517,10.0755,25.0000,117.0000,92.0000
24,50,3998,3963.9,Right-Caudate,78.3089,8.8815,39.0000,106.0000,67.0000
25,51,5663,5727.2,Right-Putamen,84.2050,6.5889,35.0000,104.0000,69.0000
26,52,1928,1854.2,Right-Pallidum,100.0529,4.3249,84.0000,119.0000,35.0000
27,53,5286,5097.0,Right-Hippocampus,67.8634,8.5510,21.0000,101.0000,80.0000
28,54,1758,1776.7,Right-Amygdala,68.3208,7.2429,39.0000,92.0000,53.0000
29,58,679,677.3,Right-Accumbens-area,73.9735,5.3741,56.0000,91.0000,35.0000
30,60,4781,4586.0,Right-VentralDC,91.2255,11.2211,20.0000,119.0000,99.0000
31,62,90,99.1,Right-vessel,50.1556,16.7881,7.0000,82.0000,75.0000
32,63,740,662.4,Right-choroid-plexus,51.1311,11.5265,20.0000,80.0000,60.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,1235,1092.9,WM-hypointensities,72.0316,11.2191,25.0000,102.0000,77.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,0,0.0,non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,167,173.0,Optic-Chiasm,79.7186,20.4680,34.0000,121.0000,87.0000
41,251,1129,999.3,CC_Posterior,103.7139,21.2562,36.0000,134.0000,98.0000
42,252,375,320.4,CC_Mid_Posterior,102.3760,23.4814,36.0000,139.0000,103.0000
43,253,431,383.6,CC_Central,104.5940,20.2323,42.0000,132.0000,90.0000
44,254,460,417.6,CC_Mid_Anterior,105.7587,21.1158,41.0000,131.0000,90.0000
45,255,980,910.4,CC_Anterior,107.5337,18.3484,34.0000,132.0000,98.0000
