Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,11205,11481.6,Left-Lateral-Ventricle,27.7002,10.9111,8.0000,93.0000,85.0000
2,5,456,501.7,Left-Inf-Lat-Vent,43.2741,15.2336,5.0000,79.0000,74.0000
3,7,13505,14104.5,Left-Cerebellum-White-Matter,85.5711,5.8560,27.0000,103.0000,76.0000
4,8,50279,50243.4,Left-Cerebellum-Cortex,63.3392,9.9005,10.0000,96.0000,86.0000
5,10,6693,6408.9,Left-Thalamus,89.4485,9.6154,35.0000,118.0000,83.0000
6,11,2682,2644.8,Left-Caudate,82.2565,8.7269,32.0000,103.0000,71.0000
7,12,4681,4631.2,Left-Putamen,89.0299,6.2218,57.0000,110.0000,53.0000
8,13,1725,1717.2,Left-Pallidum,100.3965,4.1313,84.0000,116.0000,32.0000
9,14,1033,1102.9,3rd-Ventricle,37.3814,12.1566,16.0000,87.0000,71.0000
10,15,1685,1793.3,4th-Ventricle,30.1424,10.6518,12.0000,66.0000,54.0000
11,16,19639,19439.8,Brain-Stem,83.1928,9.8884,18.0000,113.0000,95.0000
12,17,3772,3600.9,Left-Hippocampus,67.5822,9.1631,15.0000,107.0000,92.0000
13,18,1314,1322.5,Left-Amygdala,69.6256,6.3331,37.0000,90.0000,53.0000
14,24,1045,1047.4,CSF,46.6737,12.1485,13.0000,106.0000,93.0000
15,26,374,379.4,Left-Accumbens-area,78.1283,6.2336,41.0000,93.0000,52.0000
16,28,3690,3554.7,Left-VentralDC,91.8656,10.6582,26.0000,126.0000,100.0000
17,30,61,78.8,Left-vessel,53.5902,12.9812,22.0000,74.0000,52.0000
18,31,884,837.4,Left-choroid-plexus,51.3722,11.6532,23.0000,83.0000,60.0000
19,43,10351,10468.5,Right-Lateral-Ventricle,29.7163,13.5563,3.0000,96.0000,93.0000
20,44,239,287.9,Right-Inf-Lat-Vent,47.7866,14.2617,7.0000,84.0000,77.0000
21,46,13415,14017.4,Right-Cerebellum-White-Matter,85.6894,5.4742,18.0000,108.0000,90.0000
22,47,52912,52623.7,Right-Cerebellum-Cortex,65.2071,9.8279,12.0000,93.0000,81.0000
23,49,6348,6117.9,Right-Thalamus,88.5238,9.8623,33.0000,114.0000,81.0000
24,50,2662,2643.0,Right-Caudate,82.1619,8.5149,50.0000,106.0000,56.0000
25,51,4553,4584.4,Right-Putamen,89.2152,6.3607,58.0000,108.0000,50.0000
26,52,1766,1734.3,Right-Pallidum,101.9479,4.8499,56.0000,116.0000,60.0000
27,53,3730,3600.4,Right-Hippocampus,70.0735,7.6392,29.0000,96.0000,67.0000
28,54,1288,1316.4,Right-Amygdala,70.8424,6.3192,31.0000,90.0000,59.0000
29,58,469,450.5,Right-Accumbens-area,79.2132,5.3198,56.0000,96.0000,40.0000
30,60,3630,3459.0,Right-VentralDC,91.7766,11.1612,32.0000,121.0000,89.0000
31,62,5,11.4,Right-vessel,60.0000,4.8990,52.0000,64.0000,12.0000
32,63,763,697.0,Right-choroid-plexus,50.1153,12.3332,22.0000,82.0000,60.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,669,590.1,WM-hypointensities,70.5994,9.2339,36.0000,99.0000,63.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,0,0.0,non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,143,151.5,Optic-Chiasm,81.2867,19.0624,34.0000,115.0000,81.0000
41,251,1117,1015.4,CC_Posterior,98.9266,18.5350,31.0000,119.0000,88.0000
42,252,491,416.9,CC_Mid_Posterior,94.5295,23.5728,31.0000,122.0000,91.0000
43,253,471,420.6,CC_Central,99.5626,19.8928,20.0000,119.0000,99.0000
44,254,498,451.8,CC_Mid_Anterior,102.1265,19.8390,41.0000,129.0000,88.0000
45,255,1092,1002.2,CC_Anterior,105.4258,18.8033,28.0000,127.0000,99.0000
