Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,9855,10082.0,Left-Lateral-Ventricle,20.9874,13.6795,0.0000,88.0000,88.0000
2,5,201,235.7,Left-Inf-Lat-Vent,45.7711,16.4313,2.0000,84.0000,82.0000
3,7,15272,15710.4,Left-Cerebellum-White-Matter,85.3057,6.1448,27.0000,103.0000,76.0000
4,8,58100,58218.5,Left-Cerebellum-Cortex,63.9061,10.1497,3.0000,99.0000,96.0000
5,10,9731,9401.4,Left-Thalamus,85.5729,10.1826,21.0000,116.0000,95.0000
6,11,3526,3534.7,Left-Caudate,78.8727,8.9581,27.0000,108.0000,81.0000
7,12,5416,5286.7,Left-Putamen,87.4084,6.3061,52.0000,107.0000,55.0000
8,13,2044,2011.1,Left-Pallidum,99.7466,5.2910,62.0000,115.0000,53.0000
9,14,797,867.6,3rd-Ventricle,36.4216,14.1055,7.0000,74.0000,67.0000
10,15,1250,1343.3,4th-Ventricle,28.4824,13.0077,2.0000,68.0000,66.0000
11,16,25778,25715.7,Brain-Stem,79.3409,8.0431,14.0000,110.0000,96.0000
12,17,4842,4668.2,Left-Hippocampus,66.8854,7.9482,39.0000,99.0000,60.0000
13,18,1916,1932.0,Left-Amygdala,67.3408,6.7961,34.0000,88.0000,54.0000
14,24,954,981.7,CSF,40.9717,14.2123,6.0000,112.0000,106.0000
15,26,748,802.4,Left-Accumbens-area,74.4171,4.5162,54.0000,90.0000,36.0000
16,28,5235,5103.6,Left-VentralDC,88.1777,10.0623,22.0000,123.0000,101.0000
17,30,10,20.2,Left-vessel,62.2000,4.4172,54.0000,69.0000,15.0000
18,31,718,659.6,Left-choroid-plexus,49.2214,13.9862,10.0000,87.0000,77.0000
19,43,10527,10721.2,Right-Lateral-Ventricle,20.6522,13.6027,0.0000,86.0000,86.0000
20,44,255,316.8,Right-Inf-Lat-Vent,45.5216,13.6272,7.0000,79.0000,72.0000
21,46,14954,15495.6,Right-Cerebellum-White-Matter,83.1658,5.3730,36.0000,101.0000,65.0000
22,47,59392,59271.2,Right-Cerebellum-Cortex,64.8683,9.4044,5.0000,98.0000,93.0000
23,49,9505,9221.6,Right-Thalamus,85.4807,9.4389,27.0000,114.0000,87.0000
24,50,3698,3710.8,Right-Caudate,78.1155,9.1859,42.0000,101.0000,59.0000
25,51,5253,5163.5,Right-Putamen,87.2340,6.1513,43.0000,105.0000,62.0000
26,52,1823,1790.0,Right-Pallidum,100.6111,4.7974,65.0000,116.0000,51.0000
27,53,4969,4748.5,Right-Hippocampus,66.7060,7.7159,29.0000,101.0000,72.0000
28,54,2148,2150.7,Right-Amygdala,68.2742,6.5501,37.0000,98.0000,61.0000
29,58,720,714.1,Right-Accumbens-area,75.6306,5.1153,60.0000,96.0000,36.0000
30,60,5111,4894.8,Right-VentralDC,87.4760,10.6205,35.0000,115.0000,80.0000
31,62,9,16.3,Right-vessel,56.0000,10.6419,41.0000,74.0000,33.0000
32,63,825,739.5,Right-choroid-plexus,50.9248,12.6864,11.0000,79.0000,68.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,1188,1052.6,WM-hypointensities,72.0202,11.6167,35.0000,102.0000,67.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,0,0.0,non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,192,179.0,Optic-Chiasm,83.3125,20.7065,36.0000,121.0000,85.0000
41,251,1099,1013.2,CC_Posterior,100.3531,15.7795,25.0000,124.0000,99.0000
42,252,489,419.6,CC_Mid_Posterior,96.1800,22.1132,42.0000,125.0000,83.0000
43,253,500,424.8,CC_Central,99.4100,20.7068,41.0000,132.0000,91.0000
44,254,509,472.3,CC_Mid_Anterior,108.5639,17.4018,41.0000,128.0000,87.0000
45,255,1091,1014.2,CC_Anterior,109.1852,18.2545,22.0000,131.0000,109.0000
