Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,5436,5710.3,Left-Lateral-Ventricle,33.2287,14.5055,3.0000,85.0000,82.0000
2,5,383,442.7,Left-Inf-Lat-Vent,41.2663,15.7778,4.0000,79.0000,75.0000
3,7,14440,15108.9,Left-Cerebellum-White-Matter,87.7258,6.2589,37.0000,106.0000,69.0000
4,8,63416,63469.3,Left-Cerebellum-Cortex,63.0368,12.6073,0.0000,100.0000,100.0000
5,10,8140,7826.3,Left-Thalamus,84.4284,9.4445,33.0000,111.0000,78.0000
6,11,3991,4040.9,Left-Caudate,77.0341,7.2915,46.0000,99.0000,53.0000
7,12,5328,5263.7,Left-Putamen,84.0372,6.3114,30.0000,103.0000,73.0000
8,13,2021,2005.9,Left-Pallidum,96.2900,4.4125,53.0000,114.0000,61.0000
9,14,1040,1085.2,3rd-Ventricle,34.3240,12.7408,9.0000,71.0000,62.0000
10,15,1867,2030.1,4th-Ventricle,29.9143,10.4592,9.0000,74.0000,65.0000
11,16,23226,22962.5,Brain-Stem,82.8572,10.0264,8.0000,115.0000,107.0000
12,17,4886,4733.3,Left-Hippocampus,67.5458,9.1955,20.0000,107.0000,87.0000
13,18,1989,2046.5,Left-Amygdala,68.9834,6.3339,31.0000,91.0000,60.0000
14,24,953,973.7,CSF,43.8395,13.6518,1.0000,100.0000,99.0000
15,26,573,602.4,Left-Accumbens-area,72.8185,5.1439,48.0000,94.0000,46.0000
16,28,4445,4306.7,Left-VentralDC,88.9447,10.4771,31.0000,118.0000,87.0000
17,30,93,112.2,Left-vessel,49.4624,15.2533,11.0000,83.0000,72.0000
18,31,458,423.7,Left-choroid-plexus,55.3624,13.1330,18.0000,106.0000,88.0000
19,43,8759,9024.1,Right-Lateral-Ventricle,26.6909,13.4122,0.0000,83.0000,83.0000
20,44,450,485.4,Right-Inf-Lat-Vent,34.8622,15.9457,5.0000,72.0000,67.0000
21,46,14057,14757.3,Right-Cerebellum-White-Matter,86.9553,5.9096,26.0000,102.0000,76.0000
22,47,66501,66559.9,Right-Cerebellum-Cortex,64.6559,11.2913,6.0000,100.0000,94.0000
23,49,8164,7821.3,Right-Thalamus,84.7529,9.5040,20.0000,111.0000,91.0000
24,50,4348,4360.3,Right-Caudate,77.0672,8.0691,39.0000,97.0000,58.0000
25,51,5304,5238.4,Right-Putamen,83.8292,6.4968,18.0000,102.0000,84.0000
26,52,2083,2038.1,Right-Pallidum,96.0446,5.6833,29.0000,108.0000,79.0000
27,53,5933,5694.1,Right-Hippocampus,66.7819,9.2663,15.0000,106.0000,91.0000
28,54,2103,2048.8,Right-Amygdala,67.5150,6.6806,33.0000,99.0000,66.0000
29,58,676,660.3,Right-Accumbens-area,74.5769,5.7345,50.0000,93.0000,43.0000
30,60,4750,4545.3,Right-VentralDC,87.8861,12.0035,23.0000,125.0000,102.0000
31,62,43,58.6,Right-vessel,49.0233,15.6897,8.0000,71.0000,63.0000
32,63,983,956.7,Right-choroid-plexus,50.1892,10.8848,19.0000,77.0000,58.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,643,616.6,WM-hypointensities,70.4168,10.0372,43.0000,97.0000,54.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,0,0.0,non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,200,190.4,Optic-Chiasm,80.3050,19.1726,37.0000,119.0000,82.0000
41,251,914,848.6,CC_Posterior,98.8053,13.0003,42.0000,116.0000,74.0000
42,252,527,469.0,CC_Mid_Posterior,96.5503,19.1728,32.0000,124.0000,92.0000
43,253,439,391.2,CC_Central,101.8405,20.5103,40.0000,131.0000,91.0000
44,254,406,357.8,CC_Mid_Anterior,101.8276,20.5252,40.0000,130.0000,90.0000
45,255,893,848.2,CC_Anterior,103.8130,14.2612,27.0000,123.0000,96.0000
