Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,6999,7302.3,Left-Lateral-Ventricle,29.7757,14.0030,0.0000,90.0000,90.0000
2,5,294,318.6,Left-Inf-Lat-Vent,37.8980,16.5027,2.0000,85.0000,83.0000
3,7,16620,17191.4,Left-Cerebellum-White-Matter,86.7179,5.8638,22.0000,101.0000,79.0000
4,8,67680,67462.5,Left-Cerebellum-Cortex,66.2798,10.0339,6.0000,100.0000,94.0000
5,10,10679,10386.3,Left-Thalamus,87.0999,9.4134,27.0000,114.0000,87.0000
6,11,4060,4020.4,Left-Caudate,81.2887,8.2687,45.0000,107.0000,62.0000
7,12,5789,5667.5,Left-Putamen,88.9689,7.7348,58.0000,111.0000,53.0000
8,13,1899,1912.3,Left-Pallidum,99.4729,5.1249,72.0000,113.0000,41.0000
9,14,1054,1112.7,3rd-Ventricle,36.0512,13.6672,11.0000,77.0000,66.0000
10,15,2092,2189.9,4th-Ventricle,31.1233,11.3521,13.0000,72.0000,59.0000
11,16,28068,27982.6,Brain-Stem,82.4645,9.2408,16.0000,119.0000,103.0000
12,17,4276,4105.3,Left-Hippocampus,69.4890,7.7818,21.0000,99.0000,78.0000
13,18,1672,1659.4,Left-Amygdala,71.7805,6.8268,45.0000,92.0000,47.0000
14,24,1217,1248.0,CSF,42.7905,13.3520,10.0000,100.0000,90.0000
15,26,636,651.9,Left-Accumbens-area,75.8915,5.1594,48.0000,90.0000,42.0000
16,28,5232,5096.3,Left-VentralDC,89.1724,10.1597,31.0000,118.0000,87.0000
17,30,8,19.3,Left-vessel,68.7500,4.0620,63.0000,74.0000,11.0000
18,31,399,353.6,Left-choroid-plexus,47.9599,12.8154,20.0000,80.0000,60.0000
19,43,6587,6783.8,Right-Lateral-Ventricle,30.7396,15.4542,0.0000,91.0000,91.0000
20,44,165,193.8,Right-Inf-Lat-Vent,49.2606,14.0434,8.0000,79.0000,71.0000
21,46,15621,16481.2,Right-Cerebellum-White-Matter,85.2158,5.5004,27.0000,103.0000,76.0000
22,47,68910,68425.0,Right-Cerebellum-Cortex,68.0376,9.6426,13.0000,120.0000,107.0000
23,49,10678,10382.2,Right-Thalamus,87.4252,9.4000,29.0000,110.0000,81.0000
24,50,4148,4104.7,Right-Caudate,81.0087,8.3051,44.0000,100.0000,56.0000
25,51,5633,5540.0,Right-Putamen,89.6020,6.6932,61.0000,108.0000,47.0000
26,52,2002,1977.7,Right-Pallidum,99.8736,4.6962,73.0000,113.0000,40.0000
27,53,4448,4292.1,Right-Hippocampus,72.1677,7.4881,37.0000,98.0000,61.0000
28,54,1792,1795.3,Right-Amygdala,71.8119,6.3588,38.0000,93.0000,55.0000
29,58,801,830.3,Right-Accumbens-area,75.9713,5.1354,40.0000,94.0000,54.0000
30,60,4697,4444.5,Right-VentralDC,88.9308,10.5640,32.0000,120.0000,88.0000
31,62,2,4.9,Right-vessel,66.0000,0.0000,66.0000,66.0000,0.0000
32,63,547,474.3,Right-choroid-plexus,49.3766,12.5184,17.0000,80.0000,63.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,1304,1235.7,WM-hypointensities,75.1396,12.1822,40.0000,107.0000,67.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,0,0.0,non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,202,204.2,Optic-Chiasm,80.8267,19.0601,31.0000,115.0000,84.0000
41,251,1138,1082.4,CC_Posterior,97.4420,14.9805,37.0000,113.0000,76.0000
42,252,688,627.7,CC_Mid_Posterior,94.4099,18.3584,22.0000,120.0000,98.0000
43,253,794,703.2,CC_Central,91.8451,18.2159,27.0000,120.0000,93.0000
44,254,601,566.2,CC_Mid_Anterior,101.3378,14.6156,39.0000,124.0000,85.0000
45,255,1134,1066.9,CC_Anterior,100.6464,14.7667,13.0000,122.0000,109.0000
